year,iso_domestic,asset_class,return
1882,USA,Bills,0.03999999910593033
1883,USA,Bills,0.03999999910593033
1884,USA,Bills,0.03999999910593033
1885,USA,Bills,0.03999999910593033
1886,USA,Bills,0.03999999910593033
1887,USA,Bills,0.03999999910593033
1888,USA,Bills,0.03999999910593033
1889,USA,Bills,0.03999999910593033
1890,USA,Bills,0.03999999910593033
1891,USA,Bills,0.03999999910593033
1892,USA,Bills,0.03999999910593033
1893,USA,Bills,0.03999999910593033
1894,USA,Bills,0.03999999910593033
1895,USA,Bills,0.03999999910593033
1896,USA,Bills,0.03999999910593033
1897,USA,Bills,0.03999999910593033
1898,USA,Bills,0.03999999910593033
1900,AUS,CPI,0.01754399999999996
1901,AUS,CPI,0.01724110107019304
1902,AUS,CPI,0.06779675495549216
1903,AUS,CPI,0.01587314285714282
1904,AUS,CPI,-0.046874994140625736
1905,AUS,CPI,0.0
1906,AUS,CPI,0.016393178177943925
1907,AUS,CPI,0.0
1908,AUS,CPI,0.032258326743009824
1909,AUS,CPI,0.015624748046906571
1910,AUS,CPI,0.015384740355044928
1911,AUS,CPI,0.07575745454545459
1912,AUS,CPI,0.08450705177544245
1913,AUS,CPI,-0.01298680654408386
1914,AUS,CPI,0.052631362880909235
1915,AUS,CPI,0.11250001125000113
1916,AUS,CPI,0.02247209190760371
1917,AUS,CPI,0.06593406013766516
1918,AUS,CPI,0.07216477755342023
1919,AUS,CPI,0.12500008653846828
1920,AUS,CPI,0.017093948717948646
1921,AUS,CPI,-0.09243691377727145
1922,AUS,CPI,-0.01851844444444437
1923,AUS,CPI,0.0
1924,AUS,CPI,0.009433810608768856
1925,AUS,CPI,0.009345869857635207
1926,AUS,CPI,0.0
1927,AUS,CPI,0.01851844444444437
1928,AUS,CPI,0.009090982479344256
1929,AUS,CPI,0.0
1930,AUS,CPI,-0.08108108108108109
1931,AUS,CPI,-0.039215764705882436
1932,AUS,CPI,-0.04081616659723803
1933,AUS,CPI,0.0
1934,AUS,CPI,0.0
1935,AUS,CPI,0.01063812675420203
1936,AUS,CPI,0.03157895002770094
1937,AUS,CPI,0.02040832819659839
1938,AUS,CPI,0.019999918400006443
1939,AUS,CPI,0.029411764705882353
1940,AUS,CPI,0.05714285714285714
1941,AUS,CPI,0.05405405405405406
1942,AUS,CPI,0.05982912820512828
1943,AUS,CPI,0.008064386576491056
1944,AUS,CPI,0.008000064512004195
1948,AUS,CPI,0.08450703749256126
1949,AUS,CPI,0.08604950202340239
1950,AUS,CPI,0.0919036772089614
1951,AUS,CPI,0.19839674670842616
1952,AUS,CPI,0.17224118520870987
1953,AUS,CPI,0.04279584156174361
1954,AUS,CPI,0.006839471573670574
1955,AUS,CPI,0.020380814911835216
1956,AUS,CPI,0.06258360955777303
1957,AUS,CPI,0.024748638931689878
1958,AUS,CPI,0.013146045159908836
1959,AUS,CPI,0.01840691349581771
1960,AUS,CPI,0.03792594503975077
1961,AUS,CPI,0.025121383578097373
1962,AUS,CPI,-0.002784546787982989
1963,AUS,CPI,0.005305558566979155
1964,AUS,CPI,0.023610934010485175
1965,AUS,CPI,0.03962005069692252
1966,AUS,CPI,0.029757380802723467
1967,AUS,CPI,0.031938816626749245
1968,AUS,CPI,0.026529473469882214
1969,AUS,CPI,0.02919382730385504
1970,AUS,CPI,0.039060046168248666
1971,AUS,CPI,0.06064037095732817
1972,AUS,CPI,0.05864982709034204
1973,AUS,CPI,0.09465894822461542
1974,AUS,CPI,0.15110148819813599
1975,AUS,CPI,0.15071972798936648
1976,AUS,CPI,0.1352392365283332
1977,AUS,CPI,0.12300241669392466
1978,AUS,CPI,0.07923662766496531
1979,AUS,CPI,0.09090001538075766
1980,AUS,CPI,0.10126572853309089
1981,AUS,CPI,0.09691754380607981
1982,AUS,CPI,0.11145507019303708
1983,AUS,CPI,0.10113560353860214
1984,AUS,CPI,0.03950186735568526
1985,AUS,CPI,0.0673904342214603
1986,AUS,CPI,0.09084538389003102
1987,AUS,CPI,0.08488745091606792
1988,AUS,CPI,0.0723177074150578
1989,AUS,CPI,0.07559422012884419
1990,AUS,CPI,0.07272265806943812
1991,AUS,CPI,0.03222700000000003
1992,AUS,CPI,0.009859265452269615
1993,AUS,CPI,0.018131166035433487
1994,AUS,CPI,0.01894933025787144
1995,AUS,CPI,0.04638182381416952
1996,AUS,CPI,0.02612381172049874
1997,AUS,CPI,0.0022471910112359986
1998,AUS,CPI,0.00859491778774266
1999,AUS,CPI,0.014079288625416816
2000,AUS,CPI,0.04457435147972232
2001,AUS,CPI,0.04407135362014697
2002,AUS,CPI,0.030485762144053796
2003,AUS,CPI,0.027308192457737215
2004,AUS,CPI,0.023417721518987248
2005,AUS,CPI,0.02659245516388392
2006,AUS,CPI,0.03554216867469883
2007,AUS,CPI,0.023560209424083562
2008,AUS,CPI,0.04347826086956524
2009,AUS,CPI,0.017701525054466368
2010,AUS,CPI,0.02863259298902846
2011,AUS,CPI,0.033558792924037524
2012,AUS,CPI,0.016863830858293346
2013,AUS,CPI,0.0247524752475247
2014,AUS,CPI,0.024879227053140142
2015,AUS,CPI,0.014847984916332845
2016,AUS,CPI,0.012772875058058495
2017,AUS,CPI,0.019949552854849673
2018,AUS,CPI,0.019334532374100565
2019,AUS,CPI,0.015659461843846638
2020,AUS,CPI,0.008903365906623387
1871,BEL,CPI,0.019801980198019844
1872,BEL,CPI,0.03883495145631076
1873,BEL,CPI,0.07476635514018692
1874,BEL,CPI,-0.043478260869565306
1875,BEL,CPI,-0.0363636363636363
1876,BEL,CPI,0.05660377358490563
1877,BEL,CPI,0.0
1878,BEL,CPI,-0.044642857142857234
1879,BEL,CPI,-0.028037383177570156
1880,BEL,CPI,-0.04807692307692304
1881,BEL,CPI,0.0
1882,BEL,CPI,-0.010101010101010123
1883,BEL,CPI,0.010204081632653085
1884,BEL,CPI,-0.07070707070707055
1885,BEL,CPI,-0.03260869565217398
1886,BEL,CPI,-0.07865168539325841
1887,BEL,CPI,0.0609756097560975
1888,BEL,CPI,-0.022988505747126485
1889,BEL,CPI,0.023529411764705934
1890,BEL,CPI,0.03448275862068973
1891,BEL,CPI,0.0
1892,BEL,CPI,-0.0333333333333334
1893,BEL,CPI,-0.03448275862068973
1894,BEL,CPI,-0.023809523809523864
1895,BEL,CPI,-0.02439024390243908
1896,BEL,CPI,-0.03750000000000009
1897,BEL,CPI,0.012987012987013019
1898,BEL,CPI,0.0
1899,BEL,CPI,0.012820512820512851
1900,BEL,CPI,0.12658227848101275
1901,BEL,CPI,0.022471910112359425
1902,BEL,CPI,-0.021978021978022032
1903,BEL,CPI,0.0
1904,BEL,CPI,-0.12359550561797748
1905,BEL,CPI,0.0256410256410255
1906,BEL,CPI,0.10000000000000006
1907,BEL,CPI,0.022727272727272606
1908,BEL,CPI,0.011111111111111141
1909,BEL,CPI,-0.010989010989011018
1910,BEL,CPI,0.022222222222222282
1911,BEL,CPI,0.06521739130434782
1912,BEL,CPI,0.07142857142857129
1913,BEL,CPI,-0.04761904761904775
1920,BEL,CPI,0.20007792713812594
1921,BEL,CPI,-0.12307692307692314
1922,BEL,CPI,-0.06516290726817038
1923,BEL,CPI,0.14745308310991978
1924,BEL,CPI,0.1705607476635513
1925,BEL,CPI,0.033932135728542916
1926,BEL,CPI,0.19305019305019297
1927,BEL,CPI,0.2718446601941749
1928,BEL,CPI,0.043256997455470896
1929,BEL,CPI,0.06707317073170739
1930,BEL,CPI,-0.0011428571428570918
1931,BEL,CPI,-0.08695652173913043
1932,BEL,CPI,-0.09774436090225568
1933,BEL,CPI,-0.020833333333333277
1934,BEL,CPI,-0.05531914893617023
1935,BEL,CPI,-0.016516516516516533
1936,BEL,CPI,0.045801526717557314
1937,BEL,CPI,0.07299270072992704
1938,BEL,CPI,0.035374149659864074
1939,BEL,CPI,0.011826544021025096
1940,BEL,CPI,0.48173820314582816
1941,BEL,CPI,0.9354084202950699
1942,BEL,CPI,0.5089337175792507
1943,BEL,CPI,0.13135026737967914
1944,BEL,CPI,-0.03972634688641856
1945,BEL,CPI,-0.2349956822107081
1946,BEL,CPI,-0.11528150134048253
1947,BEL,CPI,0.0179591836734694
1948,BEL,CPI,0.1475541299117883
1949,BEL,CPI,-0.03284416491963663
1950,BEL,CPI,-0.008670520231213846
1951,BEL,CPI,0.09365889212827982
1952,BEL,CPI,0.00933022325891361
1953,BEL,CPI,-0.0033014196104325867
1954,BEL,CPI,0.012918184829413676
1955,BEL,CPI,-0.0049051667756703585
1956,BEL,CPI,0.028261583963194187
1957,BEL,CPI,0.031639501438159065
1958,BEL,CPI,0.013011152416356841
1959,BEL,CPI,0.012232415902140588
1960,BEL,CPI,0.0030211480362537175
1961,BEL,CPI,0.009939759036144552
1962,BEL,CPI,0.01401729794214123
1963,BEL,CPI,0.021470588235294016
1964,BEL,CPI,0.0417506478548805
1965,BEL,CPI,0.04063018242122724
1966,BEL,CPI,0.041699867197875155
1967,BEL,CPI,0.028556858745538007
1968,BEL,CPI,0.027516113039167137
1969,BEL,CPI,0.03763570566948121
1970,BEL,CPI,0.03906068356196236
1971,BEL,CPI,0.043410158872230854
1972,BEL,CPI,0.05447137036242764
1973,BEL,CPI,0.06955460646735818
1974,BEL,CPI,0.12683019585472527
1975,BEL,CPI,0.1275734053324334
1976,BEL,CPI,0.09173900029931163
1977,BEL,CPI,0.07100753941055522
1978,BEL,CPI,0.04466914117496493
1979,BEL,CPI,0.044719431511884365
1980,BEL,CPI,0.06649466400844377
1981,BEL,CPI,0.0763140532219046
1982,BEL,CPI,0.08724969350224779
1983,BEL,CPI,0.07667731629392988
1984,BEL,CPI,0.06344911851981146
1985,BEL,CPI,0.048666393106278245
1986,BEL,CPI,0.012991078416027535
1987,BEL,CPI,0.015528430160692283
1988,BEL,CPI,0.011639406618486042
1989,BEL,CPI,0.03105730184990231
1990,BEL,CPI,0.03449784844285615
1991,BEL,CPI,0.032078398195149446
1992,BEL,CPI,0.024318600997335856
1993,BEL,CPI,0.027475825275091702
1994,BEL,CPI,0.023820341403258307
1995,BEL,CPI,0.014707746925320186
1996,BEL,CPI,0.020617268524303383
1997,BEL,CPI,0.015030000000000116
1998,BEL,CPI,0.009069999999999955
1999,BEL,CPI,0.01135000000000002
2000,BEL,CPI,0.026790000000000046
2001,BEL,CPI,0.02435000000000007
2002,BEL,CPI,0.01547999999999989
2003,BEL,CPI,0.015169999999999953
2004,BEL,CPI,0.018569999999999896
2005,BEL,CPI,0.025369999999999813
2006,BEL,CPI,0.02328000000000003
2007,BEL,CPI,0.018159999999999923
2008,BEL,CPI,0.04488459573677612
2009,BEL,CPI,-0.00005555679015100232
2010,BEL,CPI,0.02333514828931144
2011,BEL,CPI,0.03352046301021791
2012,BEL,CPI,0.02625551586467729
2013,BEL,CPI,0.012479652740097718
2014,BEL,CPI,0.004904042548888624
2015,BEL,CPI,0.006198243160299008
2016,BEL,CPI,0.017700177001770137
2017,BEL,CPI,0.022246460120468797
2018,BEL,CPI,0.023108052252650488
2019,BEL,CPI,0.012486259477437495
2020,BEL,CPI,0.004277787057142186
1900,CHE,CPI,-0.03662950679827144
1901,CHE,CPI,0.01267418342033644
1902,CHE,CPI,0.0062578806699455525
1903,CHE,CPI,0.019900299864776743
1904,CHE,CPI,0.0
1905,CHE,CPI,0.034146625275622594
1906,CHE,CPI,0.0283018418129198
1907,CHE,CPI,0.028669989567636486
1908,CHE,CPI,0.013377902301648308
1909,CHE,CPI,0.016501620806097444
1910,CHE,CPI,0.04220771833283454
1911,CHE,CPI,0.023883376773430817
1912,CHE,CPI,0.03651110628159968
1913,CHE,CPI,-0.021526654139056422
1914,CHE,CPI,0.018000789217477893
1916,CHE,CPI,0.16521707897950508
1917,CHE,CPI,0.27611970379925116
1918,CHE,CPI,0.19298224425483843
1919,CHE,CPI,0.08823524830874682
1920,CHE,CPI,0.009009163735351915
1921,CHE,CPI,-0.1071429078014184
1922,CHE,CPI,-0.17999989673758288
1923,CHE,CPI,0.0
1924,CHE,CPI,0.0304875951920018
1925,CHE,CPI,-0.005917026267761387
1926,CHE,CPI,-0.03571442080378249
1927,CHE,CPI,-0.012345400556224583
1928,CHE,CPI,0.0062498572695238825
1929,CHE,CPI,0.0
1930,CHE,CPI,-0.01863361085414747
1931,CHE,CPI,-0.0506327713893722
1932,CHE,CPI,-0.08000029654844089
1933,CHE,CPI,-0.05072465019417836
1934,CHE,CPI,-0.015266833050771414
1935,CHE,CPI,-0.007751761372102913
1936,CHE,CPI,0.015624641234581238
1937,CHE,CPI,0.0538461585463094
1938,CHE,CPI,0.0
1939,CHE,CPI,0.007299105020374287
1940,CHE,CPI,0.09420308624600755
1941,CHE,CPI,0.15231811768864725
1942,CHE,CPI,0.10919519240952887
1943,CHE,CPI,0.05181353334441821
1944,CHE,CPI,0.02463037417461489
1945,CHE,CPI,0.009615549855245466
1946,CHE,CPI,-0.009523971631205663
1947,CHE,CPI,0.04326940151708703
1948,CHE,CPI,0.03215849919926782
1949,CHE,CPI,-0.007980556989894071
1950,CHE,CPI,-0.015470332204238095
1951,CHE,CPI,0.04776882377355294
1952,CHE,CPI,0.025194905292108428
1953,CHE,CPI,-0.00643633772383515
1954,CHE,CPI,0.007066975507321207
1955,CHE,CPI,0.009356624385332765
1956,CHE,CPI,0.015063779651429425
1957,CHE,CPI,0.019596819267732414
1958,CHE,CPI,0.018380273377176844
1959,CHE,CPI,-0.006459085051341847
1960,CHE,CPI,0.014385216964103952
1961,CHE,CPI,0.0184537006343657
1962,CHE,CPI,0.043156087877707854
1963,CHE,CPI,0.03439717595193279
1964,CHE,CPI,0.030813272668675173
1965,CHE,CPI,0.03414498594178893
1966,CHE,CPI,0.04776124621920725
1967,CHE,CPI,0.040214901169901215
1968,CHE,CPI,0.024123499762094103
1969,CHE,CPI,0.02489003615378494
1970,CHE,CPI,0.03616030901038098
1971,CHE,CPI,0.06573012532979872
1972,CHE,CPI,0.06660192363871442
1973,CHE,CPI,0.08755052838582857
1974,CHE,CPI,0.09766733157350534
1975,CHE,CPI,0.06696465077280607
1976,CHE,CPI,0.017158623266509427
1977,CHE,CPI,0.0128526140520804
1978,CHE,CPI,0.01055801821247121
1979,CHE,CPI,0.036476438267035644
1980,CHE,CPI,0.04022032821781729
1981,CHE,CPI,0.06490230689600195
1982,CHE,CPI,0.056552056362722584
1983,CHE,CPI,0.02967690326109872
1984,CHE,CPI,0.02915180068816075
1985,CHE,CPI,0.03442472110828967
1986,CHE,CPI,0.0075246048294684295
1987,CHE,CPI,0.014474879282367625
1988,CHE,CPI,0.01859440741153431
1989,CHE,CPI,0.031592241214886685
1990,CHE,CPI,0.05410621806716983
1991,CHE,CPI,0.05844099999999997
1992,CHE,CPI,0.040526585799302975
1993,CHE,CPI,0.03317788576783104
1994,CHE,CPI,0.008424468043969678
1995,CHE,CPI,0.018113889610287794
1996,CHE,CPI,0.008124138131747713
1997,CHE,CPI,0.005188606957549762
1998,CHE,CPI,0.0001851287189091346
1999,CHE,CPI,0.008078828460994038
2000,CHE,CPI,0.015617743311696002
2001,CHE,CPI,0.009900779513575054
2002,CHE,CPI,0.006412956488774713
2003,CHE,CPI,0.006361629330459547
2004,CHE,CPI,0.008005739179255802
2005,CHE,CPI,0.011727573722808391
2006,CHE,CPI,0.01063330886550864
2007,CHE,CPI,0.007343817776477427
2008,CHE,CPI,0.024284240779499106
2009,CHE,CPI,-0.004790583082398112
2010,CHE,CPI,0.006876633200385211
2011,CHE,CPI,0.002283060471832482
2012,CHE,CPI,-0.006930924382836213
2013,CHE,CPI,-0.0021565244667503818
2014,CHE,CPI,-0.00011788282447234027
2015,CHE,CPI,-0.011416332625953152
2016,CHE,CPI,-0.004342986623203736
2017,CHE,CPI,0.005330139242401436
2018,CHE,CPI,0.009343080312437432
2019,CHE,CPI,0.00361136190013183
2020,CHE,CPI,-0.00725604753007699
1871,DEU,CPI,0.04504504526029721
1872,DEU,CPI,0.06034483366616353
1873,DEU,CPI,0.056910563733241486
1874,DEU,CPI,0.00769230492561958
1875,DEU,CPI,-0.053435107313600655
1876,DEU,CPI,0.008064514418080312
1877,DEU,CPI,-0.015999998100996848
1878,DEU,CPI,-0.03252033269068532
1879,DEU,CPI,-0.025210082078998393
1880,DEU,CPI,0.04310345402296838
1881,DEU,CPI,-0.01652893301041131
1882,DEU,CPI,0.008403361676790174
1883,DEU,CPI,-0.03333333171350754
1884,DEU,CPI,-0.008620686935703784
1885,DEU,CPI,-0.026086959377101662
1886,DEU,CPI,-0.008928571445658765
1887,DEU,CPI,0.0
1888,DEU,CPI,0.009009009026405472
1889,DEU,CPI,0.03571428590975533
1890,DEU,CPI,0.025862066908494078
1891,DEU,CPI,0.016806730330162487
1892,DEU,CPI,-0.008264469935839062
1893,DEU,CPI,-0.05833332950102685
1894,DEU,CPI,-0.017699117598224758
1895,DEU,CPI,0.018018020664859347
1896,DEU,CPI,0.008849557842780978
1897,DEU,CPI,0.01754385688967772
1898,DEU,CPI,0.0
1899,DEU,CPI,0.02586206690849408
1900,DEU,CPI,0.025210092623102615
1901,DEU,CPI,0.0
1902,DEU,CPI,0.008196720667075833
1903,DEU,CPI,0.0
1904,DEU,CPI,0.0
1905,DEU,CPI,0.032520324081757715
1906,DEU,CPI,0.055118106551408155
1907,DEU,CPI,-0.007462684850910033
1908,DEU,CPI,0.0
1909,DEU,CPI,0.03007519043554318
1910,DEU,CPI,0.03649634852711415
1911,DEU,CPI,0.0
1912,DEU,CPI,0.014084505039701736
1913,DEU,CPI,0.0069444415801149795
1914,DEU,CPI,0.027586213550290575
1915,DEU,CPI,0.25503355590599514
1916,DEU,CPI,0.3155080226035666
1917,DEU,CPI,0.5000000028377557
1918,DEU,CPI,0.23035229860061526
1919,DEU,CPI,0.3281938343445795
1920,DEU,CPI,1.454394693124639
1921,DEU,CPI,0.3108108038645452
1922,DEU,CPI,10.237113438921776
1924,DEU,CPI,7.291766537270919
1925,DEU,CPI,0.09374999815190475
1926,DEU,CPI,0.007142858382786727
1927,DEU,CPI,0.04964538966581501
1928,DEU,CPI,0.02702702694264511
1929,DEU,CPI,0.013157895175181853
1930,DEU,CPI,-0.03896103929786936
1931,DEU,CPI,-0.08108108105529381
1932,DEU,CPI,-0.1102941175231129
1933,DEU,CPI,-0.024793388301925626
1934,DEU,CPI,0.025423728679150805
1935,DEU,CPI,0.016528924831336986
1936,DEU,CPI,0.008130082074432788
1937,DEU,CPI,0.008064516434208932
1938,DEU,CPI,0.00799999934563
1939,DEU,CPI,0.0
1940,DEU,CPI,0.031746032257670004
1941,DEU,CPI,0.023076923316147722
1942,DEU,CPI,0.030075188375392185
1943,DEU,CPI,0.0072992697415110485
1950,DEU,CPI,-0.06220097781855669
1951,DEU,CPI,0.07653061305708726
1952,DEU,CPI,0.021327015170155814
1953,DEU,CPI,-0.01856147504800519
1954,DEU,CPI,0.0023640770337392913
1955,DEU,CPI,0.016509412745893064
1956,DEU,CPI,0.025522062300496685
1957,DEU,CPI,0.02111611147242681
1958,DEU,CPI,0.02086411784053734
1959,DEU,CPI,0.009766684780961698
1960,DEU,CPI,0.014866561146005012
1961,DEU,CPI,0.022767379914976075
1962,DEU,CPI,0.028817957345064763
1963,DEU,CPI,0.029855737754868737
1964,DEU,CPI,0.023452769513275643
1965,DEU,CPI,0.032304275290237564
1966,DEU,CPI,0.03622630593032927
1967,DEU,CPI,0.016066646547020464
1968,DEU,CPI,0.016251826324959463
1969,DEU,CPI,0.018729291495549635
1970,DEU,CPI,0.034365707647772956
1971,DEU,CPI,0.05236533642603898
1972,DEU,CPI,0.05495646534418338
1973,DEU,CPI,0.06995075494626575
1974,DEU,CPI,0.06963626240181837
1975,DEU,CPI,0.05939955491618378
1976,DEU,CPI,0.04296597996139886
1977,DEU,CPI,0.03691078010176332
1978,DEU,CPI,0.026862033926962202
1979,DEU,CPI,0.0411597915708216
1980,DEU,CPI,0.05420362809988227
1981,DEU,CPI,0.06325001153455476
1982,DEU,CPI,0.05266870024658209
1983,DEU,CPI,0.03276003497611431
1984,DEU,CPI,0.024079011183937873
1985,DEU,CPI,0.021823303523831952
1986,DEU,CPI,-0.0012501119582181532
1987,DEU,CPI,0.0024198992411527172
1988,DEU,CPI,0.012736203298781047
1989,DEU,CPI,0.02778234503902985
1990,DEU,CPI,0.026964692401965307
1991,DEU,CPI,0.036362068759030704
1992,DEU,CPI,0.050579100057154644
1993,DEU,CPI,0.04457484422474602
1994,DEU,CPI,0.02733485355169598
1995,DEU,CPI,0.018403574324409037
1996,DEU,CPI,0.014877703427147225
1997,DEU,CPI,0.015186530207989398
1998,DEU,CPI,0.0058536585365853615
1999,DEU,CPI,0.0067895247332687625
2000,DEU,CPI,0.014026974951830438
2001,DEU,CPI,0.019001292087862033
2002,DEU,CPI,0.013052882822406157
2003,DEU,CPI,0.010933588573111469
2004,DEU,CPI,0.01750361118191858
2005,DEU,CPI,0.019290187891440474
2006,DEU,CPI,0.017848364972730124
2007,DEU,CPI,0.022893741304172856
2008,DEU,CPI,0.02745115672564589
2009,DEU,CPI,0.0024617067833698496
2010,DEU,CPI,0.011186903137789835
2011,DEU,CPI,0.02482460874257973
2012,DEU,CPI,0.021506055818852062
2013,DEU,CPI,0.01598069943912891
2014,DEU,CPI,0.007692151569888839
2015,DEU,CPI,0.0067975830815709464
2016,DEU,CPI,0.0037509377344336205
2017,DEU,CPI,0.017110114598903912
2018,DEU,CPI,0.019350034781075328
2019,DEU,CPI,0.013532996289959786
2020,DEU,CPI,0.003717401612138474
1875,DNK,CPI,-0.08653824986933364
1876,DNK,CPI,-0.05000008606814886
1877,DNK,CPI,-0.05940587242126203
1878,DNK,CPI,-0.06862763984320637
1879,DNK,CPI,0.010638333078237175
1880,DNK,CPI,0.07954543128892845
1881,DNK,CPI,0.021052571712395832
1882,DNK,CPI,-0.01030906397026334
1883,DNK,CPI,-0.05208336460043639
1884,DNK,CPI,-0.02197795673281487
1885,DNK,CPI,-0.03370796521063432
1886,DNK,CPI,-0.046511491542489465
1887,DNK,CPI,0.0
1888,DNK,CPI,-0.024390608170673622
1889,DNK,CPI,0.03750012381776548
1890,DNK,CPI,0.012048375771494332
1891,DNK,CPI,0.09523780936743836
1892,DNK,CPI,-0.054347872898964256
1893,DNK,CPI,-0.05747090269543392
1894,DNK,CPI,-0.024390608170673622
1895,DNK,CPI,-0.02499993246303694
1896,DNK,CPI,-0.025640954596230704
1897,DNK,CPI,0.0
1898,DNK,CPI,0.052631429280989794
1899,DNK,CPI,0.02500038270945687
1900,DNK,CPI,0.024390168906037703
1901,DNK,CPI,0.03571396410979678
1902,DNK,CPI,0.0
1903,DNK,CPI,-0.03448245881332031
1904,DNK,CPI,0.0
1905,DNK,CPI,0.023809452341859685
1906,DNK,CPI,0.011627663468731153
1907,DNK,CPI,0.05747131671513451
1908,DNK,CPI,0.021739462374474227
1909,DNK,CPI,-0.03191498737586137
1910,DNK,CPI,0.010988780455946147
1911,DNK,CPI,-0.010869339668626504
1912,DNK,CPI,0.05494508974249864
1913,DNK,CPI,0.04166654159825428
1914,DNK,CPI,0.03000009365123848
1916,DNK,CPI,0.16901403039663154
1917,DNK,CPI,0.1566264420627929
1918,DNK,CPI,0.17708342212584907
1919,DNK,CPI,0.18584069974847178
1920,DNK,CPI,0.1865670975721695
1921,DNK,CPI,-0.15094336136787007
1922,DNK,CPI,-0.14814815966109926
1923,DNK,CPI,0.043478173608359066
1924,DNK,CPI,0.058333395988977944
1925,DNK,CPI,-0.03149600054851502
1926,DNK,CPI,-0.1463415050215206
1927,DNK,CPI,-0.03809516196878417
1928,DNK,CPI,0.0
1929,DNK,CPI,-0.009900969530093022
1930,DNK,CPI,-0.050000104911758735
1931,DNK,CPI,-0.05263147432621242
1932,DNK,CPI,-0.011111087797386824
1933,DNK,CPI,0.033707793646826766
1934,DNK,CPI,0.03260862871886547
1935,DNK,CPI,0.04210517946097005
1936,DNK,CPI,0.010101202776453048
1937,DNK,CPI,0.039999916070593125
1938,DNK,CPI,0.00961536521601927
1939,DNK,CPI,0.02857137147658822
1940,DNK,CPI,0.24074085587026073
1941,DNK,CPI,0.14925358410690098
1942,DNK,CPI,0.03246760678520336
1943,DNK,CPI,0.006289295726620174
1944,DNK,CPI,0.02500008196232233
1945,DNK,CPI,0.012195096987087638
1946,DNK,CPI,-0.006024084202436776
1947,DNK,CPI,0.027272735365094943
1948,DNK,CPI,0.026548680234759703
1949,DNK,CPI,0.027274646818164806
1950,DNK,CPI,0.0614524496989798
1951,DNK,CPI,0.10526313461252637
1952,DNK,CPI,0.03809551063437222
1953,DNK,CPI,0.009174037800736886
1954,DNK,CPI,0.0
1955,DNK,CPI,0.054545749758120925
1956,DNK,CPI,0.0603448353939469
1957,DNK,CPI,0.027438844705397956
1958,DNK,CPI,0.007314155359709624
1959,DNK,CPI,0.017275316484425225
1960,DNK,CPI,0.012552297860706252
1961,DNK,CPI,0.03451635518698796
1962,DNK,CPI,0.07377818602583416
1963,DNK,CPI,0.06105035079734542
1964,DNK,CPI,0.030928164431761135
1965,DNK,CPI,0.05449998054796709
1966,DNK,CPI,0.07064956731571927
1967,DNK,CPI,0.08207869939364057
1968,DNK,CPI,0.0795360335074916
1969,DNK,CPI,0.03487913971355122
1970,DNK,CPI,0.06514854536995385
1971,DNK,CPI,0.05869860832789792
1972,DNK,CPI,0.0656236370537998
1973,DNK,CPI,0.09303372774166055
1974,DNK,CPI,0.1527518970673161
1975,DNK,CPI,0.09605635312857372
1976,DNK,CPI,0.09000002328974659
1977,DNK,CPI,0.11139122313099117
1978,DNK,CPI,0.10008961355147242
1979,DNK,CPI,0.09611039969032438
1980,DNK,CPI,0.12305342452594414
1981,DNK,CPI,0.11744374277075577
1982,DNK,CPI,0.1012081332019459
1983,DNK,CPI,0.06908248864361209
1984,DNK,CPI,0.06290775889338458
1985,DNK,CPI,0.0467874894426547
1986,DNK,CPI,0.03678185836003281
1987,DNK,CPI,0.03992522133481577
1988,DNK,CPI,0.045627361461399764
1989,DNK,CPI,0.04772729472417497
1990,DNK,CPI,0.026416048712884596
1991,DNK,CPI,0.023950999999999993
1992,DNK,CPI,0.020960963952376593
1993,DNK,CPI,0.012578748706254151
1994,DNK,CPI,0.01992038270713923
1995,DNK,CPI,0.020835436636468613
1996,DNK,CPI,0.021245824055978062
1997,DNK,CPI,0.019802118561167186
1998,DNK,CPI,0.013127783487495642
1999,DNK,CPI,0.020518577631098336
2000,DNK,CPI,0.02717031146454612
2001,DNK,CPI,0.023122580645161383
2002,DNK,CPI,0.02364677394945255
2003,DNK,CPI,0.02002045166138952
2004,DNK,CPI,0.008853512416658552
2005,DNK,CPI,0.016761448668063388
2006,DNK,CPI,0.0188401530762437
2007,DNK,CPI,0.016561687373591358
2008,DNK,CPI,0.036381000022738044
2009,DNK,CPI,0.010421466026020702
2010,DNK,CPI,0.02198506101532991
2011,DNK,CPI,0.026558167698894266
2012,DNK,CPI,0.023542682106526804
2013,DNK,CPI,0.005227079710437919
2014,DNK,CPI,0.003520241387980967
2015,DNK,CPI,0.0022550739163116084
2016,DNK,CPI,0.00016999999999998256
2017,DNK,CPI,0.010578201705710166
2018,DNK,CPI,0.007093742270591279
2019,DNK,CPI,0.007279550455831356
2020,DNK,CPI,0.0033355114938605026
1900,ESP,CPI,0.049945707825783094
1901,ESP,CPI,0.0020682709277041068
1902,ESP,CPI,-0.02270383820398382
1903,ESP,CPI,0.03167898951531114
1904,ESP,CPI,0.018423758264860875
1905,ESP,CPI,0.005025110730106507
1906,ESP,CPI,-0.02700000506336359
1907,ESP,CPI,0.04213773198084783
1908,ESP,CPI,-0.027613428226021468
1909,ESP,CPI,-0.013184580806915413
1910,ESP,CPI,0.009249768123917484
1911,ESP,CPI,-0.0356415669862899
1912,ESP,CPI,0.049630418680387804
