year,iso_domestic,iso_foreign
1986,BEL,DEU
1986,CHE,DEU
1986,DNK,DEU
1986,ESP,DEU
1986,FIN,DEU
1986,FRA,DEU
1986,GBR,DEU
1986,ITA,DEU
1986,NLD,DEU
1986,NOR,DEU
1986,PRT,DEU
1986,SWE,DEU
1987,AUS,DEU
1987,BEL,DEU
1987,CHE,DEU
1987,DNK,DEU
1987,ESP,DEU
1987,FIN,DEU
1987,FRA,DEU
1987,GBR,DEU
1987,ITA,DEU
1987,NLD,DEU
1987,NOR,DEU
1987,PRT,DEU
1987,SWE,DEU
1988,AUS,DEU
1988,BEL,DEU
1988,CHE,DEU
1988,DNK,DEU
1988,ESP,DEU
1988,FIN,DEU
1988,FRA,DEU
1988,GBR,DEU
1988,ITA,DEU
1988,NLD,DEU
1988,NOR,DEU
1988,PRT,DEU
1988,SWE,DEU
1989,AUS,DEU
1989,BEL,DEU
1989,CHE,DEU
1989,DNK,DEU
1989,ESP,DEU
1989,FIN,DEU
1989,FRA,DEU
1989,GBR,DEU
1989,ITA,DEU
1989,NLD,DEU
1989,NOR,DEU
1989,PRT,DEU
1989,SWE,DEU
1990,AUS,DEU
1990,BEL,DEU
1990,CHE,DEU
1990,DNK,DEU
1990,ESP,DEU
1990,FIN,DEU
1990,FRA,DEU
1990,GBR,DEU
1990,ITA,DEU
1990,NLD,DEU
1990,NOR,DEU
1990,PRT,DEU
1990,SWE,DEU
1991,AUS,DEU
1991,BEL,DEU
1991,CHE,DEU
1991,DNK,DEU
1991,ESP,DEU
1991,FIN,DEU
1991,FRA,DEU
1991,GBR,DEU
1991,ITA,DEU
1991,NLD,DEU
1991,NOR,DEU
1991,PRT,DEU
1991,SWE,DEU
1992,AUS,DEU
1992,BEL,DEU
1992,CHE,DEU
1992,DNK,DEU
1992,ESP,DEU
1992,FIN,DEU
1992,FRA,DEU
1992,GBR,DEU
1992,ITA,DEU
1992,NLD,DEU
1992,NOR,DEU
1992,PRT,DEU
1992,SWE,DEU
1993,AUS,DEU
1993,BEL,DEU
1993,CHE,DEU
1993,DNK,DEU
1993,ESP,DEU
1993,FIN,DEU
1993,FRA,DEU
1993,GBR,DEU
1993,ITA,DEU
1993,NLD,DEU
1993,NOR,DEU
1993,PRT,DEU
1993,SWE,DEU
1994,AUS,DEU
1994,BEL,DEU
1994,CHE,DEU
1994,DNK,DEU
1994,ESP,DEU
1994,FIN,DEU
1994,FRA,DEU
1994,GBR,DEU
1994,ITA,DEU
1994,NLD,DEU
1994,NOR,DEU
1994,PRT,DEU
1994,SWE,DEU
1995,AUS,DEU
1995,BEL,DEU
1995,CHE,DEU
1995,DNK,DEU
1995,ESP,DEU
1995,FIN,DEU
1995,FRA,DEU
1995,GBR,DEU
1995,ITA,DEU
1995,NLD,DEU
1995,NOR,DEU
1995,PRT,DEU
1995,SWE,DEU
1996,AUS,DEU
1996,BEL,DEU
1996,CHE,DEU
1996,DNK,DEU
1996,ESP,DEU
1996,FIN,DEU
1996,FRA,DEU
1996,GBR,DEU
1996,ITA,DEU
1996,JPN,DEU
1996,NLD,DEU
1996,NOR,DEU
1996,PRT,DEU
1996,SWE,DEU
1997,AUS,DEU
1997,BEL,DEU
1997,CHE,DEU
1997,DNK,DEU
1997,ESP,DEU
1997,FIN,DEU
1997,FRA,DEU
1997,GBR,DEU
1997,ITA,DEU
1997,JPN,DEU
1997,NLD,DEU
1997,NOR,DEU
1997,PRT,DEU
1997,SWE,DEU
1998,AUS,DEU
1998,BEL,DEU
1998,CHE,DEU
1998,DNK,DEU
1998,ESP,DEU
1998,FIN,DEU
1998,FRA,DEU
1998,GBR,DEU
1998,ITA,DEU
1998,JPN,DEU
1998,NLD,DEU
1998,NOR,DEU
1998,PRT,DEU
1998,SWE,DEU
1999,AUS,DEU
1999,BEL,DEU
1999,CHE,DEU
1999,DNK,DEU
1999,ESP,DEU
1999,FIN,DEU
1999,FRA,DEU
1999,GBR,DEU
1999,ITA,DEU
1999,JPN,DEU
1999,NLD,DEU
1999,NOR,DEU
1999,PRT,DEU
1999,SWE,DEU
2000,AUS,DEU
2000,BEL,DEU
2000,CHE,DEU
2000,DNK,DEU
2000,ESP,DEU
2000,FIN,DEU
2000,FRA,DEU
2000,GBR,DEU
2000,ITA,DEU
2000,JPN,DEU
2000,NLD,DEU
2000,NOR,DEU
2000,PRT,DEU
2000,SWE,DEU
2001,AUS,DEU
2001,BEL,DEU
2001,CHE,DEU
2001,DNK,DEU
2001,ESP,DEU
2001,FIN,DEU
2001,FRA,DEU
2001,GBR,DEU
2001,ITA,DEU
2001,JPN,DEU
2001,NLD,DEU
2001,NOR,DEU
2001,PRT,DEU
2001,SWE,DEU
2002,AUS,DEU
2002,BEL,DEU
2002,CHE,DEU
2002,DNK,DEU
2002,ESP,DEU
2002,FIN,DEU
2002,FRA,DEU
2002,GBR,DEU
2002,ITA,DEU
2002,JPN,DEU
2002,NLD,DEU
2002,NOR,DEU
2002,PRT,DEU
2002,SWE,DEU
2003,AUS,DEU
2003,BEL,DEU
2003,CHE,DEU
2003,DNK,DEU
2003,ESP,DEU
2003,FIN,DEU
2003,FRA,DEU
2003,GBR,DEU
2003,ITA,DEU
2003,JPN,DEU
2003,NLD,DEU
2003,NOR,DEU
2003,PRT,DEU
2003,SWE,DEU
2004,AUS,DEU
2004,BEL,DEU
2004,CHE,DEU
2004,DNK,DEU
2004,ESP,DEU
2004,FIN,DEU
2004,FRA,DEU
2004,GBR,DEU
2004,ITA,DEU
2004,JPN,DEU
2004,NLD,DEU
2004,NOR,DEU
2004,PRT,DEU
2004,SWE,DEU
2005,AUS,DEU
2005,BEL,DEU
2005,CHE,DEU
2005,DNK,DEU
2005,ESP,DEU
2005,FIN,DEU
2005,FRA,DEU
2005,GBR,DEU
2005,ITA,DEU
2005,JPN,DEU
2005,NLD,DEU
2005,NOR,DEU
2005,PRT,DEU
2005,SWE,DEU
2006,AUS,DEU
2006,BEL,DEU
2006,CHE,DEU
2006,DNK,DEU
2006,ESP,DEU
2006,FIN,DEU
2006,FRA,DEU
2006,GBR,DEU
2006,ITA,DEU
2006,JPN,DEU
2006,NLD,DEU
2006,NOR,DEU
2006,PRT,DEU
2006,SWE,DEU
2007,AUS,DEU
2007,BEL,DEU
2007,CHE,DEU
2007,DNK,DEU
2007,ESP,DEU
2007,FIN,DEU
2007,FRA,DEU
2007,GBR,DEU
2007,ITA,DEU
2007,JPN,DEU
2007,NLD,DEU
2007,NOR,DEU
2007,PRT,DEU
2007,SWE,DEU
2008,AUS,DEU
2008,BEL,DEU
2008,CHE,DEU
2008,DNK,DEU
2008,ESP,DEU
2008,FIN,DEU
2008,FRA,DEU
2008,GBR,DEU
2008,ITA,DEU
2008,JPN,DEU
2008,NLD,DEU
2008,NOR,DEU
2008,PRT,DEU
2008,SWE,DEU
2009,AUS,DEU
2009,BEL,DEU
2009,CHE,DEU
2009,DNK,DEU
2009,ESP,DEU
2009,FIN,DEU
2009,FRA,DEU
2009,GBR,DEU
2009,ITA,DEU
2009,JPN,DEU
2009,NLD,DEU
2009,NOR,DEU
2009,PRT,DEU
2009,SWE,DEU
2010,AUS,DEU
2010,BEL,DEU
2010,CHE,DEU
2010,DNK,DEU
2010,ESP,DEU
2010,FIN,DEU
2010,FRA,DEU
2010,GBR,DEU
2010,ITA,DEU
2010,JPN,DEU
2010,NLD,DEU
2010,NOR,DEU
2010,PRT,DEU
2010,SWE,DEU
2011,AUS,DEU
2011,BEL,DEU
2011,CHE,DEU
2011,DNK,DEU
2011,ESP,DEU
2011,FIN,DEU
2011,FRA,DEU
2011,GBR,DEU
2011,ITA,DEU
2011,JPN,DEU
2011,NLD,DEU
2011,NOR,DEU
2011,PRT,DEU
2011,SWE,DEU
2012,AUS,DEU
2012,BEL,DEU
2012,CHE,DEU
2012,DNK,DEU
2012,ESP,DEU
2012,FIN,DEU
2012,FRA,DEU
2012,GBR,DEU
2012,ITA,DEU
2012,JPN,DEU
2012,NLD,DEU
2012,NOR,DEU
2012,PRT,DEU
2012,SWE,DEU
2013,AUS,DEU
2013,BEL,DEU
2013,CHE,DEU
2013,DNK,DEU
2013,ESP,DEU
2013,FIN,DEU
2013,FRA,DEU
2013,GBR,DEU
2013,ITA,DEU
2013,JPN,DEU
2013,NLD,DEU
2013,NOR,DEU
2013,PRT,DEU
2013,SWE,DEU
2014,AUS,DEU
2014,BEL,DEU
2014,CHE,DEU
2014,DNK,DEU
2014,ESP,DEU
2014,FIN,DEU
2014,FRA,DEU
2014,GBR,DEU
2014,ITA,DEU
2014,JPN,DEU
2014,NLD,DEU
2014,NOR,DEU
2014,PRT,DEU
2014,SWE,DEU
2015,AUS,DEU
2015,BEL,DEU
2015,CHE,DEU
2015,DNK,DEU
2015,ESP,DEU
2015,FIN,DEU
2015,FRA,DEU
2015,GBR,DEU
2015,ITA,DEU
2015,JPN,DEU
2015,NLD,DEU
2015,NOR,DEU
2015,PRT,DEU
2015,SWE,DEU
2016,AUS,DEU
2016,BEL,DEU
2016,CHE,DEU
2016,DNK,DEU
2016,ESP,DEU
2016,FIN,DEU
2016,FRA,DEU
2016,GBR,DEU
2016,ITA,DEU
2016,JPN,DEU
2016,NLD,DEU
2016,NOR,DEU
2016,PRT,DEU
2016,SWE,DEU
2017,AUS,DEU
2017,BEL,DEU
2017,CHE,DEU
2017,DNK,DEU
2017,ESP,DEU
2017,FIN,DEU
2017,FRA,DEU
2017,GBR,DEU
2017,ITA,DEU
2017,JPN,DEU
2017,NLD,DEU
2017,NOR,DEU
2017,PRT,DEU
2017,SWE,DEU
2018,AUS,DEU
2018,BEL,DEU
2018,CHE,DEU
2018,DNK,DEU
2018,FIN,DEU
2018,FRA,DEU
2018,GBR,DEU
2018,ITA,DEU
2018,JPN,DEU
2018,NLD,DEU
2018,NOR,DEU
2018,PRT,DEU
2018,SWE,DEU
2019,AUS,DEU
2019,BEL,DEU
2019,CHE,DEU
2019,DNK,DEU
2019,ESP,DEU
2019,FIN,DEU
2019,FRA,DEU
2019,GBR,DEU
2019,ITA,DEU
2019,JPN,DEU
2019,NLD,DEU
2019,NOR,DEU
2019,PRT,DEU
2019,SWE,DEU
2020,AUS,DEU
2020,BEL,DEU
2020,CHE,DEU
2020,DNK,DEU
2020,ESP,DEU
2020,FIN,DEU
2020,FRA,DEU
2020,GBR,DEU
2020,ITA,DEU
2020,JPN,DEU
2020,NLD,DEU
2020,NOR,DEU
2020,PRT,DEU
2020,SWE,DEU
1871,BEL,DNK
1871,DEU,DNK
1871,FRA,DNK
1871,ITA,DNK
1871,SWE,DNK
1872,BEL,DNK
1872,DEU,DNK
1872,FRA,DNK
1872,SWE,DNK
1872,USA,DNK
1873,BEL,DNK
1873,DEU,DNK
1873,FRA,DNK
1873,SWE,DNK
1873,USA,DNK
1874,BEL,DNK
1874,DEU,DNK
1874,FRA,DNK
1874,SWE,DNK
1874,USA,DNK
1875,BEL,DNK
1875,DEU,DNK
1875,FRA,DNK
1875,SWE,DNK
1875,USA,DNK
1876,BEL,DNK
1876,DEU,DNK
1876,FRA,DNK
1876,SWE,DNK
1876,USA,DNK
1877,BEL,DNK
1877,DEU,DNK
1877,FRA,DNK
1877,SWE,DNK
1877,USA,DNK
1878,BEL,DNK
1878,DEU,DNK
1878,FRA,DNK
1878,SWE,DNK
1878,USA,DNK
1879,BEL,DNK
1879,DEU,DNK
1879,FRA,DNK
1879,SWE,DNK
1879,USA,DNK
1880,BEL,DNK
1880,DEU,DNK
1880,FRA,DNK
1880,PRT,DNK
1880,SWE,DNK
1880,USA,DNK
1881,BEL,DNK
1881,DEU,DNK
1881,FRA,DNK
1881,NOR,DNK
1881,PRT,DNK
1881,SWE,DNK
1881,USA,DNK
1882,BEL,DNK
1882,DEU,DNK
1882,FRA,DNK
1882,NOR,DNK
1882,PRT,DNK
1882,SWE,DNK
1882,USA,DNK
1883,BEL,DNK
1883,DEU,DNK
1883,FRA,DNK
1883,NOR,DNK
1883,PRT,DNK
1883,SWE,DNK
1883,USA,DNK
1884,BEL,DNK
1884,DEU,DNK
1884,FRA,DNK
1884,NOR,DNK
1884,PRT,DNK
1884,SWE,DNK
1884,USA,DNK
1885,BEL,DNK
1885,DEU,DNK
1885,FRA,DNK
1885,ITA,DNK
1885,NOR,DNK
1885,PRT,DNK
1885,SWE,DNK
1885,USA,DNK
1886,BEL,DNK
1886,DEU,DNK
1886,FRA,DNK
1886,ITA,DNK
1886,JPN,DNK
1886,NOR,DNK
1886,PRT,DNK
1886,SWE,DNK
1886,USA,DNK
1887,BEL,DNK
1887,DEU,DNK
1887,FRA,DNK
1887,ITA,DNK
1887,JPN,DNK
1887,NOR,DNK
1887,PRT,DNK
1887,SWE,DNK
1887,USA,DNK
1888,BEL,DNK
1888,DEU,DNK
1888,FRA,DNK
1888,ITA,DNK
1888,JPN,DNK
1888,NOR,DNK
1888,PRT,DNK
1888,SWE,DNK
1888,USA,DNK
1889,BEL,DNK
1889,DEU,DNK
1889,FRA,DNK
1889,ITA,DNK
1889,JPN,DNK
1889,NOR,DNK
1889,PRT,DNK
1889,SWE,DNK
1889,USA,DNK
1890,BEL,DNK
1890,DEU,DNK
1890,FRA,DNK
1890,ITA,DNK
1890,JPN,DNK
1890,NOR,DNK
1890,PRT,DNK
1890,SWE,DNK
1890,USA,DNK
1891,BEL,DNK
1891,DEU,DNK
1891,FRA,DNK
1891,ITA,DNK
1891,JPN,DNK
1891,NOR,DNK
1891,PRT,DNK
1891,SWE,DNK
1891,USA,DNK
1892,BEL,DNK
1892,DEU,DNK
1892,FRA,DNK
1892,ITA,DNK
1892,JPN,DNK
1892,NOR,DNK
1892,PRT,DNK
1892,SWE,DNK
1892,USA,DNK
1893,BEL,DNK
1893,DEU,DNK
1893,FRA,DNK
1893,ITA,DNK
1893,JPN,DNK
1893,NOR,DNK
1893,PRT,DNK
1893,SWE,DNK
1893,USA,DNK
1894,BEL,DNK
1894,DEU,DNK
1894,FRA,DNK
1894,ITA,DNK
1894,JPN,DNK
1894,NOR,DNK
1894,PRT,DNK
1894,SWE,DNK
1894,USA,DNK
1895,BEL,DNK
1895,DEU,DNK
1895,FRA,DNK
1895,ITA,DNK
1895,JPN,DNK
1895,NOR,DNK
1895,PRT,DNK
1895,SWE,DNK
1895,USA,DNK
1896,BEL,DNK
1896,DEU,DNK
1896,FIN,DNK
1896,FRA,DNK
1896,ITA,DNK
1896,JPN,DNK
1896,NOR,DNK
1896,PRT,DNK
1896,SWE,DNK
1896,USA,DNK
1897,BEL,DNK
1897,DEU,DNK
1897,FIN,DNK
1897,FRA,DNK
1897,ITA,DNK
1897,JPN,DNK
1897,NOR,DNK
1897,PRT,DNK
1897,SWE,DNK
1897,USA,DNK
1898,BEL,DNK
1898,DEU,DNK
1898,FIN,DNK
1898,FRA,DNK
1898,ITA,DNK
1898,JPN,DNK
1898,NOR,DNK
1898,PRT,DNK
1898,SWE,DNK
1898,USA,DNK
1899,BEL,DNK
1899,DEU,DNK
1899,FIN,DNK
1899,FRA,DNK
1899,ITA,DNK
1899,JPN,DNK
1899,NOR,DNK
1899,PRT,DNK
1899,SWE,DNK
1900,AUS,DNK
1900,BEL,DNK
1900,CHE,DNK
1900,DEU,DNK
1900,ESP,DNK
1900,FIN,DNK
1900,FRA,DNK
1900,ITA,DNK
1900,JPN,DNK
1900,NLD,DNK
1900,NOR,DNK
1900,PRT,DNK
1900,SWE,DNK
1901,AUS,DNK
1901,BEL,DNK
1901,CHE,DNK
1901,DEU,DNK
1901,ESP,DNK
1901,FIN,DNK
1901,FRA,DNK
1901,ITA,DNK
1901,JPN,DNK
1901,NLD,DNK
1901,NOR,DNK
1901,PRT,DNK
1901,SWE,DNK
1902,AUS,DNK
1902,BEL,DNK
1902,CHE,DNK
1902,DEU,DNK
1902,ESP,DNK
1902,FIN,DNK
1902,FRA,DNK
1902,ITA,DNK
1902,JPN,DNK
1902,NLD,DNK
1902,NOR,DNK
1902,PRT,DNK
1902,SWE,DNK
1903,AUS,DNK
1903,BEL,DNK
1903,CHE,DNK
1903,DEU,DNK
1903,ESP,DNK
1903,FIN,DNK
1903,FRA,DNK
1903,ITA,DNK
1903,JPN,DNK
1903,NLD,DNK
1903,NOR,DNK
1903,PRT,DNK
1903,SWE,DNK
1904,AUS,DNK
1904,BEL,DNK
1904,CHE,DNK
1904,DEU,DNK
1904,ESP,DNK
1904,FIN,DNK
1904,FRA,DNK
1904,ITA,DNK
1904,JPN,DNK
1904,NLD,DNK
1904,NOR,DNK
1904,PRT,DNK
1904,SWE,DNK
1905,AUS,DNK
1905,BEL,DNK
1905,CHE,DNK
1905,DEU,DNK
1905,ESP,DNK
1905,FIN,DNK
1905,FRA,DNK
1905,ITA,DNK
1905,JPN,DNK
1905,NLD,DNK
1905,NOR,DNK
1905,PRT,DNK
1905,SWE,DNK
1906,AUS,DNK
1906,BEL,DNK
1906,CHE,DNK
1906,DEU,DNK
1906,ESP,DNK
1906,FIN,DNK
1906,FRA,DNK
1906,ITA,DNK
1906,JPN,DNK
1906,NLD,DNK
1906,NOR,DNK
1906,PRT,DNK
1906,SWE,DNK
1907,AUS,DNK
1907,BEL,DNK
1907,CHE,DNK
1907,DEU,DNK
1907,ESP,DNK
1907,FIN,DNK
1907,FRA,DNK
1907,ITA,DNK
1907,JPN,DNK
1907,NLD,DNK
1907,NOR,DNK
1907,PRT,DNK
1907,SWE,DNK
1908,AUS,DNK
1908,BEL,DNK
1908,CHE,DNK
1908,DEU,DNK
1908,ESP,DNK
1908,FIN,DNK
1908,FRA,DNK
1908,ITA,DNK
1908,JPN,DNK
1908,NLD,DNK
1908,NOR,DNK
1908,PRT,DNK
1908,SWE,DNK
1909,AUS,DNK
1909,BEL,DNK
1909,CHE,DNK
1909,DEU,DNK
1909,ESP,DNK
1909,FIN,DNK
1909,FRA,DNK
1909,ITA,DNK
1909,JPN,DNK
1909,NLD,DNK
1909,NOR,DNK
1909,PRT,DNK
1909,SWE,DNK
1910,AUS,DNK
1910,BEL,DNK
1910,CHE,DNK
1910,DEU,DNK
1910,ESP,DNK
1910,FIN,DNK
1910,FRA,DNK
1910,ITA,DNK
1910,JPN,DNK
1910,NLD,DNK
1910,NOR,DNK
1910,PRT,DNK
1910,SWE,DNK
1911,AUS,DNK
1911,BEL,DNK
1911,CHE,DNK
1911,DEU,DNK
1911,ESP,DNK
1911,FIN,DNK
1911,FRA,DNK
1911,ITA,DNK
1911,JPN,DNK
1911,NLD,DNK
1911,NOR,DNK
1911,PRT,DNK
1911,SWE,DNK
1912,AUS,DNK
1912,BEL,DNK
1912,CHE,DNK
1912,DEU,DNK
1912,ESP,DNK
1912,FIN,DNK
1912,FRA,DNK
1912,ITA,DNK
1912,JPN,DNK
1912,NLD,DNK
1912,NOR,DNK
1912,PRT,DNK
1912,SWE,DNK
1913,AUS,DNK
1913,BEL,DNK
1913,CHE,DNK
1913,DEU,DNK
1913,ESP,DNK
1913,FIN,DNK
1913,FRA,DNK
1913,ITA,DNK
1913,JPN,DNK
1913,NLD,DNK
1913,NOR,DNK
1913,PRT,DNK
1913,SWE,DNK
1914,AUS,DNK
1914,CHE,DNK
1914,DEU,DNK
1914,ESP,DNK
1914,FIN,DNK
1914,FRA,DNK
1914,ITA,DNK
1914,JPN,DNK
1914,NLD,DNK
1914,NOR,DNK
1914,PRT,DNK
1914,SWE,DNK
1916,AUS,DNK
1916,CHE,DNK
1916,DEU,DNK
1916,ESP,DNK
1916,FIN,DNK
1916,JPN,DNK
1916,NLD,DNK
1916,NOR,DNK
1916,PRT,DNK
1916,SWE,DNK
1917,AUS,DNK
1917,CHE,DNK
1917,DEU,DNK
1917,ESP,DNK
1917,FIN,DNK
1917,JPN,DNK
1917,NLD,DNK
1917,NOR,DNK
1917,PRT,DNK
1917,SWE,DNK
1918,AUS,DNK
1918,CHE,DNK
1918,DEU,DNK
1918,ESP,DNK
1918,FIN,DNK
1918,JPN,DNK
1918,NLD,DNK
1918,NOR,DNK
1918,PRT,DNK
1918,SWE,DNK
1919,AUS,DNK
1919,CHE,DNK
1919,DEU,DNK
1919,ESP,DNK
1919,FIN,DNK
1919,JPN,DNK
1919,NLD,DNK
1919,NOR,DNK
1919,PRT,DNK
1919,SWE,DNK
1920,AUS,DNK
1920,BEL,DNK
1920,CHE,DNK
1920,DEU,DNK
1920,ESP,DNK
1920,FIN,DNK
1920,JPN,DNK
1920,NLD,DNK
1920,NOR,DNK
1920,PRT,DNK
1920,SWE,DNK
1921,AUS,DNK
1921,BEL,DNK
1921,CHE,DNK
1921,DEU,DNK
1921,ESP,DNK
1921,FIN,DNK
1921,JPN,DNK
1921,NLD,DNK
1921,NOR,DNK
1921,PRT,DNK
1921,SWE,DNK
1922,AUS,DNK
1922,BEL,DNK
1922,CHE,DNK
1922,DEU,DNK
1922,ESP,DNK
1922,FIN,DNK
1922,FRA,DNK
1922,ITA,DNK
1922,JPN,DNK
1922,NLD,DNK
1922,NOR,DNK
1922,PRT,DNK
1922,SWE,DNK
1923,AUS,DNK
1923,BEL,DNK
1923,CHE,DNK
1923,ESP,DNK
1923,FIN,DNK
1923,FRA,DNK
1923,ITA,DNK
1923,JPN,DNK
1923,NLD,DNK
1923,NOR,DNK
1923,PRT,DNK
1923,SWE,DNK
1924,AUS,DNK
1924,BEL,DNK
1924,CHE,DNK
1924,DEU,DNK
1924,ESP,DNK
1924,FIN,DNK
1924,FRA,DNK
1924,ITA,DNK
1924,JPN,DNK
1924,NLD,DNK
1924,NOR,DNK
1924,PRT,DNK
1924,SWE,DNK
1925,AUS,DNK
1925,BEL,DNK
1925,CHE,DNK
1925,DEU,DNK
1925,ESP,DNK
1925,FIN,DNK
1925,FRA,DNK
1925,ITA,DNK
1925,JPN,DNK
1925,NLD,DNK
1925,NOR,DNK
1925,PRT,DNK
1925,SWE,DNK
1926,AUS,DNK
1926,BEL,DNK
1926,CHE,DNK
1926,DEU,DNK
1926,ESP,DNK
1926,FIN,DNK
1926,FRA,DNK
1926,ITA,DNK
1926,JPN,DNK
1926,NLD,DNK
1926,NOR,DNK
1926,PRT,DNK
1926,SWE,DNK
1927,AUS,DNK
1927,BEL,DNK
1927,CHE,DNK
1927,DEU,DNK
1927,ESP,DNK
1927,FIN,DNK
1927,FRA,DNK
1927,ITA,DNK
1927,JPN,DNK
1927,NLD,DNK
1927,NOR,DNK
1927,PRT,DNK
1927,SWE,DNK
1928,AUS,DNK
1928,BEL,DNK
1928,CHE,DNK
1928,DEU,DNK
1928,ESP,DNK
1928,FIN,DNK
1928,FRA,DNK
1928,ITA,DNK
1928,JPN,DNK
1928,NLD,DNK
1928,NOR,DNK
1928,PRT,DNK
1928,SWE,DNK
1929,AUS,DNK
1929,BEL,DNK
1929,CHE,DNK
1929,DEU,DNK
1929,ESP,DNK
1929,FIN,DNK
1929,FRA,DNK
1929,ITA,DNK
1929,JPN,DNK
1929,NLD,DNK
1929,NOR,DNK
1929,PRT,DNK
1929,SWE,DNK
1930,AUS,DNK
1930,BEL,DNK
1930,CHE,DNK
1930,DEU,DNK
1930,ESP,DNK
1930,FIN,DNK
1930,FRA,DNK
1930,ITA,DNK
1930,JPN,DNK
1930,NLD,DNK
1930,NOR,DNK
1930,PRT,DNK
1930,SWE,DNK
1931,AUS,DNK
1931,BEL,DNK
1931,CHE,DNK
1931,DEU,DNK
1931,ESP,DNK
1931,FIN,DNK
1931,FRA,DNK
1931,ITA,DNK
1931,JPN,DNK
1931,NLD,DNK
1931,NOR,DNK
1931,PRT,DNK
1931,SWE,DNK
1932,AUS,DNK
1932,BEL,DNK
1932,CHE,DNK
1932,DEU,DNK
1932,ESP,DNK
1932,FIN,DNK
1932,FRA,DNK
1932,ITA,DNK
1932,JPN,DNK
1932,NLD,DNK
1932,NOR,DNK
1932,PRT,DNK
1932,SWE,DNK
1933,AUS,DNK
1933,BEL,DNK
1933,CHE,DNK
1933,DEU,DNK
1933,ESP,DNK
1933,FIN,DNK
1933,FRA,DNK
1933,ITA,DNK
1933,JPN,DNK
1933,NLD,DNK
1933,NOR,DNK
1933,PRT,DNK
1933,SWE,DNK
1934,AUS,DNK
1934,BEL,DNK
1934,CHE,DNK
1934,DEU,DNK
1934,ESP,DNK
1934,FIN,DNK
1934,FRA,DNK
1934,ITA,DNK
1934,JPN,DNK
1934,NLD,DNK
1934,NOR,DNK
1934,PRT,DNK
1934,SWE,DNK
1935,AUS,DNK
1935,BEL,DNK
1935,CHE,DNK
1935,DEU,DNK
1935,ESP,DNK
1935,FIN,DNK
1935,FRA,DNK
1935,ITA,DNK
1935,JPN,DNK
1935,NLD,DNK
1935,NOR,DNK
1935,PRT,DNK
1935,SWE,DNK
1936,AUS,DNK
1936,BEL,DNK
1936,CHE,DNK
1936,DEU,DNK
1936,FIN,DNK
1936,FRA,DNK
1936,ITA,DNK
1936,JPN,DNK
1936,NLD,DNK
1936,NOR,DNK
1936,PRT,DNK
1936,SWE,DNK
1937,AUS,DNK
1937,BEL,DNK
1937,CHE,DNK
1937,DEU,DNK
1937,FIN,DNK
1937,FRA,DNK
1937,ITA,DNK
1937,JPN,DNK
1937,NLD,DNK
1937,NOR,DNK
1937,PRT,DNK
1937,SWE,DNK
1938,AUS,DNK
1938,BEL,DNK
1938,CHE,DNK
1938,DEU,DNK
1938,FIN,DNK
1938,FRA,DNK
1938,ITA,DNK
1938,JPN,DNK
1938,NLD,DNK
1938,NOR,DNK
1938,PRT,DNK
1938,SWE,DNK
1939,AUS,DNK
1939,BEL,DNK
1939,CHE,DNK
1939,DEU,DNK
1939,FIN,DNK
1939,FRA,DNK
1939,ITA,DNK
1939,JPN,DNK
1939,NLD,DNK
1939,NOR,DNK
1939,PRT,DNK
1939,SWE,DNK
1940,AUS,DNK
1940,BEL,DNK
1940,CHE,DNK
1940,DEU,DNK
1940,FIN,DNK
1940,FRA,DNK
1940,ITA,DNK
1940,JPN,DNK
1940,NLD,DNK
1940,NOR,DNK
1940,PRT,DNK
1940,SWE,DNK
1941,AUS,DNK
1941,BEL,DNK
1941,CHE,DNK
1941,DEU,DNK
1941,ESP,DNK
1941,FIN,DNK
1941,FRA,DNK
1941,ITA,DNK
1941,JPN,DNK
1941,NLD,DNK
1941,NOR,DNK
1941,PRT,DNK
1941,SWE,DNK
1942,AUS,DNK
1942,BEL,DNK
1942,CHE,DNK
1942,DEU,DNK
1942,ESP,DNK
1942,FIN,DNK
1942,FRA,DNK
1942,ITA,DNK
1942,JPN,DNK
1942,NLD,DNK
1942,NOR,DNK
1942,PRT,DNK
1942,SWE,DNK
1943,AUS,DNK
1943,BEL,DNK
1943,CHE,DNK
1943,DEU,DNK
1943,ESP,DNK
1943,FIN,DNK
1943,FRA,DNK
1943,ITA,DNK
1943,JPN,DNK
1943,NLD,DNK
1943,NOR,DNK
1943,PRT,DNK
1943,SWE,DNK
1944,AUS,DNK
1944,BEL,DNK
1944,CHE,DNK
1944,ESP,DNK
1944,FIN,DNK
1944,FRA,DNK
1944,ITA,DNK
1944,JPN,DNK
1944,NLD,DNK
1944,NOR,DNK
1944,PRT,DNK
1944,SWE,DNK
1945,BEL,DNK
1945,CHE,DNK
1945,ESP,DNK
1945,FIN,DNK
1945,FRA,DNK
1945,ITA,DNK
1945,JPN,DNK
1945,NLD,DNK
1945,NOR,DNK
1945,PRT,DNK
1945,SWE,DNK
1947,BEL,DNK
1947,CHE,DNK
1947,ESP,DNK
1947,FIN,DNK
1947,FRA,DNK
1947,GBR,DNK
1947,ITA,DNK
1947,NLD,DNK
1947,NOR,DNK
1947,PRT,DNK
1947,SWE,DNK
1948,AUS,DNK
1948,BEL,DNK
1948,CHE,DNK
1948,ESP,DNK
1948,FIN,DNK
1948,FRA,DNK
1948,GBR,DNK
1948,ITA,DNK
1948,JPN,DNK
